CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
숙주볶음,볶음, 숙주 실파나 대파 식용유나 포도씨오일 국간장 다진 마늘 참기름 통깨 설탕 소금 후춧가루 
야채참치,볶음, 참치 통조림 감자 양파 당근 옥수수 통조림 대파 파란 부분 고추장 케첩 간장 맛술 다진 마늘 설탕 물엿 생강가루 후춧가루 통깨 참기름 
소세지덮밥,볶음, 밥 비엔나 소세지 작은거 한봉지 양파 피망 양배추 토마토 케첩 진간장 다진마늘 설탕 소금 물 
소고기고추장볶음,볶음, 소고기 고추장 듬뿍 깨소금 꿀 다진 마늘 물 소고기 밑간 간장 설탕 후춧가루 생강가루 맛술 다진 마늘 
호두멸치고추장볶음,볶음, 호두 멸치 잔파 잘게 썬것 고추장 듬뿍 설탕 맛술 꿀 깨소금 다진 마늘 식용유 
볶음밥,볶음, 소고기 다짐육 빨강노랑주황 파프리카 씩 애호박 양파 계란 밥 소금 깨소금 후춧가루 토마토케첩 
팟타이,볶음, 쌀국수 오징어 몸통 칵테일 새우 숙주 양파 홍피망 청피망 기꼬망 굴소스 기꼬망 타이 스타일 칠리소스 피쉬소스 고추기름 소금 후추 
어묵두반장볶음,볶음, 어묵 새송이 풋고추 맛살 잔파 두반장 맛술 설탕 깨소금 후춧가루 다진 마늘 식용유 
취나물볶음,볶음, 데친 취나물 물기 꽉 짠채로 물 통깨 된장 참기름 다진마늘 다진파 국간장 
밥새우볶음,볶음, 밥새우 식용유 진간장 설탕 올리고당 깨소금 
비프스트로가노프,볶음, 소고기 스테이크용 양파 버섯 피망 당근 밀가루 식용유 파슬리가루 고기밑간 소금 후추 본 토마토 페이스트 화이트와인 물 우스터소스 소금 후추 설탕 치킨스톡 월계수잎 생크림 레몬즙 
쌀국수볶음면,볶음, 쌀국수 숙주나물 미나리 오징어 패주 새우살 굴소스 진간장 소금간 후춧가루 맛술 설탕 후춧가루 
사천해물볶음밥,볶음, 칵테일 새우 오징어 양파 당근 김치 밥 본 밑간 포도씨유 참기름 깨소금 장 고춧가루 간장 굴소스 설탕 다진마늘 다진 청양고추 맛술 후춧가루 
피망볶음덮밥,볶음, 돼지고기 양파 파프리카색깔별 고기 밑간 소금 후추 맛술 생강즙 다진마늘 굴소스 소금 후춧가루 참기름 맛술 물녹말 
구이밥,볶음, 밥 감자 당근 양파 색색의 피망 씩 김치 체다치즈 소금 후추 
고구마오븐스파게티,볶음, 양파 피망 스파게티면 고구마 냉동새우살 토마토소스
순대볶음,볶음, 순대 양배추 양파 당근 고구마 깻잎 들기름 통깨 청고추 홍고추 오일 고추장 고춧가루 진간장 굴소스 황설탕 마늘 생강 맛술 물 후춧가루 
마늘종불고기,볶음, 쇠고기 마늘종 애느타리버섯 당근 양파 불고기 진간장 황설탕 청주 배즙 참기름 깨소금 마늘 후춧가루 
소시지케첩볶음,볶음, 비엔나소시지 양파 당근 풋고추 포도씨유 케첩 설탕 통깨 
토마토에그스크램블,볶음, 달걀 토마토 풋고추 흑미쌀 식빵 오늘아침 레뜨레 요구르트 소금
쇠고기두부덮밥,볶음, 쇠고기불고기용 두부 새송이버섯 당근 양파 다시마물 녹말물 쇠고기 진간장 청주 마늘 설탕 후춧가루 본 소금 참기름 
쇠고기굴소스볶음,볶음, 쇠고기 쥬키니호박 홍파프리카 마늘 대파 줄기부분 홍고추 포도씨유 쇠고기 밑간 청주 허브솔트 후춧가루 본 소금 굴소스 통깨
불고기버거,볶음, 핫도그빵 쇠고기불고기용 양파 홍고추 양상추 오이피클 녹인버터 머스타드소스 포도씨유 불고기 진간장 황설탕 마늘 참기름 깨소금 후춧가루 
갑오징어아스파라거스볶음,볶음, 갑오징어 중간것 아스파라거스 양송이 버섯 빨강 파프리카 노랑 파프리카 주황 파프리카 포도씨유 후춧가루 청주 소스 블랙빈 소스 굴소스 설탕 식초 후춧가루 
청경채피망볶음,볶음, 돼지갈비찜 남은 것 청경채 큰 것 빨강 작은 것 노랑피망 작은 것 다진 마늘 소금간 후춧가루 참기름 깨소금 
어묵잡채,볶음, 마른 당면 새송이버섯 당근 시금치 데친 것 어묵 두반장 듬뿍 진간장 설탕 후춧가루 다진 마늘 식용유 참기름 깨소금 
마파두부덮밥,볶음, 돼지고기 다짐육 청피망 양파 대파 포도씨유 물 녹말물 물 전분 기꼬망 두반장 기꼬망 블랙빈 소스 두부 다진마늘 고추기름 후춧가루 참기름 
깨강정,볶음, 볶은깨 컵 설탕 물엿 대추 잣 
치즈파스타,볶음, 네가지맛 치즈푸실리 찬물 우유 로레토 블랙 올리브 데친 브로콜리 베이컨 후춧가루 파슬리가루 
컵떡볶이,볶음, 떡 동그란 어묵 물 고추장 케찹 고춧가루 소금 설탕 요리술 물엿 
떡볶이,볶음, 떡볶이 떡 납작 어묵 굵은 파 양파 달걀 만두 우동 취향것 소스 고추장 듬뿍 설탕 물엿 마늘 물 
스팸볶음,볶음, 스팸 양파 중간것 피망 우스터소스 물엿 식용유 통깨 후추 
오징어볶음,볶음, 오징어 양파 파 고추장 고추가루 다진마늘 설탕 참기름 메실액 
고추장멸치볶음,볶음, 멸치손가락 반정도크기 통마늘 고추장 통깨 물엿 카놀라유 맛술 설탕 
오징어불고기,볶음, 돼지고기 안심 오징어 몸통 청피망 파프리카 브로콜리 채썬대파 마늘 새송이버섯 양파 장 고추장 맛술 물엿 참기름 생강가루 
불고기밥케익,볶음, 밥 단무지 김밥용 청피망 당근 삶은계란 노른자 돼지고기 안심 새송이버섯 새싹채소 무순 양파 마늘 소금 돼지고기 불고기 굴소스 간장 참기름 양파마늘 간것 맛술 허브맛솔트 새우 새우 맛술 양파마늘 간것 허브맛솔트 소금 밥 참기름 들기름 깨 소금 
장똑똑이,볶음, 한우 쇠고기우둔살 청양고추 참깨 간장 다진마늘 대파 설탕 참기름 생강술 맛술청주 후춧가루
