CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
깨쿠키,굽기, 박력분 버터 연유 우유 검정깨 서리태콩가루 
베이컨떡말이,굽기, 떡볶이떡 베이컨 머스터드소스
호두파이,굽기, 강력분 박력분 버터 소금 물 달걀노른자 충전물 호두 흑설탕 버터 달걀 물엿 계핏가루 
쿠키,굽기,사과반죽 박력분 슈가파우더 달걀 버터 소금 백련초가루 잎반죽 박력분 슈가파우더 달걀 버터 말차가루 
요구르트건포도식빵,굽기, 우리밀 강력분 비정제황설탕 천일염 인스턴트 드라이이스트 달걀 플레인요구르트 우유 버터 건포도 럼주 
돈까스샌드위치,굽기, 식빵 돈까스 처커리 양상추 양배추 오이피클 머스터드소스 돈까스소스
검은깨마들렌,굽기, 박력분 베이킹 파우더 계란 검은깨 설탕 소금 버터 
두부크로켓,굽기, 닭가슴살 쪽 두부 작은것 모 표고버섯 개 양파 개 청양고추 개 마늘 쪽 소금 후춧가루 전분 빵가루 큰술 쌀가루 컵 달걀 개 빵가루 식용유 
컵케이크,굽기,컵케익 박력분 버터 설탕 베이킹파우더 소금 딸기퓌레 달걀 청크초콜릿 딸기퓌레 무슈구슈 레몬즙 
장어구이,굽기, 장어 고추장 고추장 마늘 참기름 초피가루
노오븐닭봉구이,굽기, 닭봉 우유 녹말가루 식용유 간장 케첩 핫소스 물엿 설탕 맛술 물 후춧가루 
토마토식빵,굽기, 강력분 토마토즙 올리브오일 설탕 소금 드라이이스트 
닭다리살구이,굽기, 닭다리 양파 잔파 토마토 파채 닭다리 굴소스 두반장 고추장 마늘 생강즙 후추 청주 물엿 참기름 마리네이드 소스 올리브오일 식초 소금
카스테라,굽기,직사각형 나무틀 분량 달걀흰자 비정제황설탕 달걀노른자 비정제황설탕 우유 꿀 럼 우리밀 중력분 소금 
녹차쉬폰케이크,굽기, 쌀가루박력분 베이킹파우더 달걀노른자 개 설탕 달걀흰자 개 설탕 카놀라유 물 옥수수전분 녹차가루 생크림 녹차가루 설탕 천연색소 블루 천연색수 노랑 장식 딸기 카네이션머랭
요구르트머핀,굽기, 무염버터 설탕 달걀 바닐라에센스 박력분 베이킹파우더 요구르트 녹차가루 
스크램블토스트,굽기, 식빵 달걀 방울토마토 치커리 소시지 소금 허니머스타드 케첩 
햄치즈또띠아롤,굽기, 또띠아 슬라이스햄 슬라이스치즈 머스터드소스
비트마들렌,굽기, 박력분 베이킹파우더 설탕 계란 비트가루 소금 버터 
아몬드초콜릿,굽기, 다크 커버처 초콜릿 백아몬드 슬라이스 화이트 커버처 초콜릿 생크림 럼주 
초코브라우니,굽기, 중력분 버터 코코아가루 달걀 흑설탕 다크초콜릿 
시나몬머핀,굽기, 버터 설탕 달걀 박력분 시나몬파우더 베이킹파우더 건과일 우유 
치킨오븐구이,굽기, 닭 우유 감자 소금 후추 맛술 버터 다진마늘
귀리미숫가루머핀,굽기, 버터 설탕 달걀 박력분 미숫가루 베이킹파우더 페이스트 미숫가루 설탕 뜨거운 물 
고구마칩,굽기, 고구마
컵케이크,굽기, 박력분 베이킹파우더 설탕 계란 우유 버터 생크림 설탕 색소 유기농사탕수수당시럽 초코칩 레인보우 스프링클 데코용초코펜
미트볼그라탕,굽기, 미트볼스파게티 슬라이스 치즈 피자치즈 파슬리 
벨기에와플,굽기, 강력분 박력분 우유 설탕 생크림 달걀 정도 개 인스턴트드라이이스트 토핑 소금 버터 딸기 바나나 초코시럽 슈가파우더 생크림 컵
계란빵,굽기, 식빵 계란 햄 양파 깻잎 소금 
사과파운드케이크,굽기, 버터 설탕 달걀 박력분 베이킹파우더 건포도 사과찌꺼기 
미니브라우니,굽기, 박력분 코코아 가루 베이킹파우더 달걀 다크초콜릿 토핑용건과일 견과류 무슈구슈 올리고당 소금 버터 바닐라에센 
크림빵,굽기, 강력분 설탕 소금 인스턴드라이스트 달걀 파프리카쥬스 버터 크림파티쉐 우유 
치즈함박스테이크,굽기, 소고기 다짐육 돼지고기 다짐육 양파 대파 빵가루 계란 피자치즈 파슬리가루 포도씨유 스테이크소스 소금 후추 
쿠키,굽기, 박력분 버터 달걀 코코아가루 베이킹파우더 소금 무슈구슈 올리고당 초코칩청크초콜릿 카카오닙 
아몬드제누아즈,굽기, 아몬드 계란 설탕 버터 우리밀 
크랜베리스콘,굽기, 무염버터 박력분 중력분 소금 설탕 베이킹파우더 달걀 요거트 건크랜베리 
피자빵,굽기, 식빵 청홍파프리카 양파 케첩 파슬리가루 치즈 씩
마가렛쿠키,굽기, 박력분 아몬드 가루 마고마카가루 버터 무슈구슈 계란 베이킹파우더 바닐라익스트림 계란물 노른자 우유 
베이컨말이주먹밥,굽기, 베이컨 호박 당근 밥 굴소스 
계란밥컵케익,굽기, 현미밥 순닭가슴살통조림 피자치즈 파슬리 다진마늘 계란 계란 요리에센스 
슈크림,굽기, 슈믹스 물 크림 커스타드믹스 우유 생크림 설탕 
계란피자,굽기, 삶은달걀 모짜렐라치즈 파슬리가루 피자소스 
고구마초콜릿칩머핀,굽기, 오일 달걀 설탕 쪄서 으깬 고구마 중력분 베이킹파우더 시나몬파우더 소금 초콜릿칩 
햄치즈파이,굽기, 파이생지 치즈 햄 달걀노른자 아가베시럽
어묵꼬치,굽기, 고급어묵 피자치즈 칠리소스 고추장 물엿 간장 설탕 식용유 
쿠키,굽기, 시판용 아이스크림 만들기 쿠키앤크림 믹스 우유 초코칩없으면 패스 믹싱볼 휘퍼 아이스크림 용기
모카초코쿠키,굽기, 박력분 슈거파우더 버터 커피액기스 소금 다크초콜릿 달걀노른자 
마늘쫑베이컨말이,굽기, 베이컨 마늘쫑 마늘 후추
크로크무슈,굽기, 식빵 슬라이스햄 슬라이스치즈 모짜렐라치즈 체다고형치즈 달걀 파슬리 베샤멜소스 버터 밀가루 우유 소금 후추 넛멕가루
브라우니쿠키,굽기, 코코아가루 박력분 소금 베이킹파우더 베이킹소다 달걀 버터 바닐라오일 무슈구슈 박력분 설탕 달걀 버터
중국식호떡,굽기, 강력분 드라이이스트 설탕 소금 포도씨유 미지근한물 검정깨 흑설탕 계피가루 꿀 
초콜릿칩피낭시에,굽기, 버터 박력분 아몬드 파우더 달걀 흰자 설탕 꿀 다크 커버춰초콜릿또는 초코칩 바닐라 익스트랙 소금 
크럼블머핀,굽기, 박력분 버터 설탕 소금 바나나 건포도 달걀 베이킹파우더 시나몬파우더 버터 설탕 박력분 
또띠아롤,굽기, 또띠아 피자치즈 느타리버섯 팽이버섯 빨강파프리카 노랑파프리카 양파 올리브유 소금
마카롱,굽기, 달걀흰자 설탕 아몬드가루 슈가파우더 생크림 다크초콜릿 
마블비스코티,굽기, 박력분 코코아파우더 버터 설탕 소금 통아몬드 초코칩 홈메이드 바닐라 익스트랙 또는 럼이나 우유 베이킹파우더 달걀 
닭가슴살샐러드또띠아,굽기, 또띠아 닭가슴살 양상추 올리브유 허브소금 후추가루 플레인요구르트 다진양파 소금 토마토 할레페뇨 다진양파 마요네즈 
두부스테이크,굽기, 두부 마늘 버터 간장 물 올리브유 
떡꼬치,굽기, 떡볶이떡 식용유 고추장 케첩 고추가루 올리고당 맛술 참기름 간장 
쿠키슈,굽기,쿠키반죽 버터 설탕 박력분 아몬드가루 슈반죽 슈믹스 물 커스타드 믹스 우유 생크림 설탕 
짜장주먹밥구이,굽기, 잡곡밥 참치볶음 짜장 밥사랑 기름 베이비 채소 마요네즈 허니머스타드
포카치아,굽기, 강력분 드라이이스트 바질가루 호두 페페론치노 올리브오일 미지근한 물 소금 설탕 
브라우니,굽기, 계란 설탕 버터 다크초콜릿 호두 우리밀 
초코컵케이크,굽기, 박력분 코코아가루 베이킹파우더 달걀 설탕 뜨거운물 커피가루 올리브오일 
코코넛마들렌,굽기, 박력분 베이킹파우더 무슈구슈 유기농 코코넛유 계란 
초코칩쿠키,굽기, 박력분 코코아파우더 버터 설탕 소금 화이트 커버춰 초콜릿 통헤이즐넛 달걀 노른자 홈메이드 바닐라 익스트랙 우유 
스테이크샐러드,굽기, 쇠고기스테이크용 샐러드채소 소금 올리브오일 머스타드 소금 설탕 식초 올리브오일 
호두초코칩쿠키,굽기, 박력분 코코아 가루 베이킹 파우더 달걀 호두분태 초코칩 무슈구슈 버터 소금 
유자머핀,굽기, 버터 설탕 달걀 박력분 베이킹파우더 유자청 우유 
콘브레드머핀,굽기, 버터 설탕 달걀 소금 중력분 옥수수가루 베이킹파우더 우유 옥수수 통조림 
몬테크리스토샌드위치,굽기, 식빵 달걀 슬라이스치즈 슬라이스햄 식용유 머스타드소스
블루베리시나몬롤,굽기, 강력분 드라이이스트 소금 설탕 올리브오일 미지근한 물 건블루베리 황설탕 흑설탕 시나몬 가루 시럽
야채치즈모닝빵,굽기, 빵 모짜렐라 치즈 방울토마토 양파 파프리카 반죽 강력분 드라이이스트 소금 설탕 올리브오일 미지근한 물 정도
관자버터구이,굽기, 관자 어린잎채소 빨노파프리카 양파 크래미 버터 마늘 청주 소금 후추 레몬드레싱
시나몬롤,굽기, 반죽 강력분 설탕 소금 달걀 우유물로 대체할 경우 버터 드라이이스트 필링 호두 흑설탕 녹인버터 시나몬파우더 
브라우니,굽기, 버터 다크커버춰 박력분 코코아파우더 흑설탕 마시멜로 피스타치오 호두 통아몬드 통헤이즐넛 피칸 달걀 베이킹파우더 소금 
브로콜리감자프리타타,굽기, 달걀 브로콜리 감자 베이컨 양파 치즈가루 버터 소금 후춧가루 씩
바게트마늘빵,굽기, 바게트빵 다진마늘 버터 연유또는 설탕 파슬리가루 치즈가루 
스테이크피자,굽기, 또띠아 등심 피자치즈 어린잎 방울토마토 파마산치즈 토마토소스 발사믹소스
완두콩또띠아피자,굽기, 또띠아 완두콩 캔옥수수 슬라이스치즈 피자치즈 파마산치즈가루 케첩
체크쿠키,굽기,플레인 반죽 박력분 아몬드가루 슈가파우더 소금 달걀 바닐라오일 초코반죽 박력분 코코아가루 아몬드가루 슈가파우더 소금 달걀 바닐라오일 
고등어카레구이,굽기, 고등어 전분가루 카레가루 식용유 후추 소금 
식빵러스크,굽기, 식빵 무염버터 설탕 계피가루 
콩가루찹쌀케이크,굽기, 찹쌀가루 방앗간에서 직접 가루 낸 것 볶은 콩가루찹쌀가루 대체 가능 베이킹파우더 설탕 소금 빙수용 팥 우유 견과류 버터 
붕어빵푸딩,굽기, 참붕어빵또는 식빵 달걀 건블루베리 슬라이스 아몬드다른 견과류도 가능 우유 슈가파우더
오렌지마들렌,굽기, 오렌지 박력분 베이킹파우더 계란 설탕 소금 버터 
건자두찹쌀떡,굽기, 찹쌀가루 우유 달걀 완두배기 팥배기 아몬드 건자두 기름 생크림 
그리시니,굽기, 강력분 드라이이스트 바질 가루 큰 술 검은깨 글레이즈 달걀 우유 소금 설탕 올리브오일 큰술 물 
두부치즈구이,굽기, 새우 마리 두부 모 양파 개 파프리카 피자치즈 전분 큰술 다진마늘 소금 후춧가루 올리브유 작은술
미니핫도그,굽기, 핫케익가루 계란 식용유 비엔나소세지 이쑤시개
감자그라탕,굽기, 감자 브로콜리 다진 모짜렐라치즈 파슬리가루 유기농치즈 다진양파 밀가루 우유 닭육수나 육수 올리브유 소금 흰후추가루 생크림 
떡갈비또띠아피자,굽기, 또띠아 모차렐라치즈 떡갈비맛 스테이크 양파 청피망 홍피망 매운 토마토소스 토마토소스 페페론치노 토마토페이스트 타바스코 새송이버섯 소금 
LA찹쌀케이크,굽기, 찹쌀가루방앗간에서 직접 가루 낸 것 녹차가루찹쌀가루 대체 가능 베이킹파우더 설탕 소금 빙수용 팥 우유 견과류 버터 
인절미토스트,굽기, 식빵 또는 빵 인절미 볶은 콩가루 시나몬 가루 꿀 견과류 
플레인베이글,굽기, 강력분 설탕 소금 인스드라이 이스트 물 데침용 물 소다 
웨지감자,굽기, 감자 큰것 종이호일 올리브오일 다진마늘 소금 후춧가루 스파이스가루혹은 고춧가루 
알감자버터구이,굽기, 알감자 설탕 소금 파마산 치즈가루 허브가루 오일 버터
검은깨베이글,굽기, 강력분 호밀가루 검은깨 가루 설탕 소금 인스턴드라이이스트 데침용 물 소다 
호두베이글,굽기, 강력분 설탕 소금 인스턴드라이이스트 물 호두 데침용 물 소다 
에그토스트,굽기, 식빵 토마토 치즈 파마산치즈가루 기름 달걀 파슬리가루 우유 소금
피칸타르트,굽기,타르트지 우리밀중력분 아몬드가루 버터 비정제황설탕 소금 달걀 필링 달걀 물엿 비정제황설탕 바닐라엑스트렉 계핏가루 녹인버터 피칸 
통감자버터구이,굽기, 알감자 물 버터 설탕 파슬리가루 소금 
초콜릿브라우니,굽기, 초콜릿 버터 설탕 바닐라엑기스 달걀 중력분 베이킹파우더 소금 초콜릿칩 
초콜릿칩쿠키,굽기, 버터 황설탕 설탕 물엿 우유 중력분 베이킹소다 소금 초콜릿칩 호두 분태 
불닭피자,굽기,불닭 닭가슴살 마늘 칠리파우더 타바스코소스 올리브유 소금 후추 설탕 피자도우 세몰리나 토마토소스 토마토 홀 오레가노 바질 월계수잎 소금 후추
올리브포카치아,굽기, 강력분 드라이이스트 소금 설탕 올리브오일 미지근한 물 올리브 올리브유
베이컨파니니,굽기, 치아바타 베이컨 치즈 가지 치커리 허니머스타드 
버거,굽기, 핫도그빵 떡갈비반죽 양배추 적양배추 마요네즈 케첩 데리야까소스
블루베리소보루빵,굽기,반죽 우리밀 강력분 우리밀 중력분 블루베리파우더 천일염 비정제황설탕 인스턴트 드라이이스트 달걀 물 버터 건블루베리 소보루 우리밀 중력분 비정제 황설탕 버터 
피자,굽기, 피자도우 토마토소스 모짜렐라치즈 양파 토마토 햄 양송이버섯 피망 올리브
또띠아,굽기, 닭가슴살 새우 피망 양파
브라우니,굽기, 화이트초콜릿 버터 설탕 바닐라에센스 소금 달걀 중력분 베이킹파우더 초콜릿칩 
오디찹쌀떡,굽기, 찹쌀가루 달걀 호두 해바라기씨 아몬드 건블루베리 기름 생크림 오디청 설탕 소금
비트초콜릿케이크,굽기, 비트 오일 달걀 중력분 코코아파우더 베이킹소다 바닐라 에센스 설탕 소금 
블루베리머핀,굽기, 블루베리 쌀핫케이크믹스 달걀 우유 
단호박버터구이,굽기, 미니단호박 설탕 시나몬가루 파마산치즈가루 버터 
허니쨈브레드,굽기, 식빵 키위쨈 토마토쨈 버터 꿀 슈가파우더 시나몬가루
피자빵,굽기, 식빵 당근 양파 피망 옥수수 새송이버섯 방울토마토 모짜렐라치즈 토마토소스 케찹
단팥빵,굽기, 강력쌀가루 인스턴드라이이스트 우유 백앙금 코코아가루 설탕 소금 버터 
돼지고기맥적,굽기, 돼지고기 목살 양파 영양부추 깻잎 고명 잣 은행 맥적구이 
마늘빵,굽기, 식빵 소스 버터 다진마늘 올리고당 파슬리 
떠먹는피자,굽기, 카네시로어묵 양파 콘옥수수 당근 표고버섯 피자치즈 블랙올리브 토마토소스 올리브오일 
초코타르트,굽기, 박력분 아몬드가루 계란 설탕 버터 소금 커스타드 크림 크림 파티쉬 우유 플레인 요플레 가나슈 크림 다크 초콜릿 생크림 
라자냐,굽기, 라쟈냐 모짜렐라 피자치즈 토마토소스스파게티 소스 베사멜소스 파마산치즈 소금 우유 밀가루 버터 소금 후춧가루 
웨지감자,굽기, 감자 버터 소금 파슬리가루
시나몬롤식빵,굽기, 우리밀 강력분 물 달걀 인스턴트 드라이이스트 천일염 비정제황설탕 버터 필링 비정제황설탕 호두 계핏가루 녹인버터 
커피프렌치토스트,굽기, 식빵 믹스커피 버터 달걀
견과류또띠아피자,굽기, 또띠아 각종견과류 피자치즈 꿀 
돼지고기스테이크,굽기, 한돈 앞다릿살 로즈메리 올리브유 파채 토마토 적겨자잎 상추 조선간장 마늘 생강즙 조청 홀그레인머스터드 와인 올리브유
식빵러스크,굽기, 식빵 파슬리가루 슬라이스치즈 올리브유 황설탕 
통마늘구이,굽기, 통마늘 파 돼지고기목살 진간장 조청 생강즙 강황 효소 
간장치킨,굽기, 닭날개 녹말가루 밑간 청주 허브솔트 소금 후추 울금가루 간장 간장 설탕 청주 올리고당 
스테이크,굽기, 한우 채끝 오일 파프리카파우더 케이언페이퍼 소금 후추 설탕 소스 토마토 양파 청양고추 파프리카 마늘 종합간장 미림 오일 후추 
호두시나몬케이크,굽기, 박력분 계란 베이킹파우더 베이킹소다 호두 설탕 버터 시나몬가루 
브라우니,굽기, 버터 달걀 브라우니믹스
옥수수버터구이,굽기, 옥수수 물 넉넉히 소금 신화당 버터
삼색상투과자,굽기, 흰앙금 노른자 우유 딸기가루 백련초가루 단호박가루 코코아가루 초코칩 물엿 바닐라오일 
된장삼겹살,굽기, 삼겹살 된장 다진마늘 매실액 설탕 물엿 굴소스 
떡볶이피자,굽기, 떡볶이떡 양파 고추 피망 캔옥수수 피자치즈 스파게티소스 케찹
감자피자,굽기, 오징어먹물치아비타 감자 양파 노랑파프리카 빨강파프리카 모짜렐라치즈 파슬리가루 토마토케첩 
목살구이,굽기, 목살 올리브오일 천일염 후춧가루 케이퍼소스 케이퍼 잘게 다진마늘 쪽파 파슬리가루 블랙올리브 올리브오일 
올리브포카치아,굽기, 강력분 드라이이스트 소금 설탕 올리브오일 물 올리브유 타바스코소스 바질 가루 올리브
핫도그,굽기, 핫도그빵 소세지 피클 양파 케찹 머스타드 마요네즈
비어치킨,굽기, 닭다리 맥주 소금 후추 고추장마늘생강즙청주배효소토마토케찹참기름
초코쿠키,굽기, 초코반죽 스프링클 초콜릿 다크초콜릿
블루베리쌀꽈배기,굽기, 강력쌀가루 밀가루박력분 무슈구슈 소금 인스턴 드라이 이스트 블루베리즙 기름 토핑 무슈구슈 
블루베리감자타르트,굽기, 타르트틀 생크림 생블루베리 민트 슈거파우더 타르트지 박력분 계란 설탕 버터 소금 감자필링 삶은감자 생크림 올리고당꿀 플레이요거트 
마르게리타피자,굽기, 또띠아 바질잎 생모짜렐라치즈 피자치즈 스파게티소스 설탕 
블루베리소보로모닝빵,굽기, 강력쌀가루 인스턴드라이이스트 설탕 소금 블루베리즙 버터 소보로 
감자구이,굽기, 감자 파슬리 버터 설탕
마늘빵,굽기, 식빵 버터 마늘 파슬리 소금 설탕 
웨지감자,굽기, 감자 마늘 버터 파슬리 소금 설탕 후춧가루 
감자크로켓,굽기, 돼지고기 앞다릿살 감자 양파 달걀 쌀가루 빵가루 소금 마늘 생강 오레가노
김치치즈밥,굽기, 밥 김치 쪽 올리브유 콘옥수수 피자치즈 컵 파슬리가루 김 고추장 케찹 물엿 통깨 후춧가루 
두부부추구이,굽기, 두부 부추 청양고추 마늘 고추기름 두반장 소금 깨소금 물 
마블초코쿠키,굽기, 버터 슈거파우더 달걀노른자 바닐라 익스트랙 소금 기본반죽 박력분 베이킹파우더 초코반죽 박력분 베이킹파우더 코코아가루 
치아바타파니니,굽기, 단호박 견과류 먹물 호기빵 치커리 꿀 허니머스타드 
감자팬케이크,굽기, 감자 양파 햄 계란 슬라이스치즈 모짜렐라치즈 후추 식용유 소금
단호박식빵,굽기, 강력분 밀가루 우유 달걀 드라이이스트 설탕 단호박 설탕 소금 버터 
돼지고기오븐구이,굽기, 돼지고기 부추생채 홀그레인 머스타드 레드와인 간장 황설탕 월계수잎 소금 후추가루
초코검은깨버터링쿠키,굽기, 박력분 아몬드가루 검은깨 가루 슈거파우더 달걀 청크초콜릿 버터 소금 
떡갈비,굽기, 소고기다짐육 다진파 다진청양고추 다진양파 다진마늘 감자전분 고기 밑간 소금 간장 후추 참기름 된장 된장 물 올리고당 간장 간장 간장 물 올리고당 참기름 
몬테크리스토샌드위치,굽기, 식빵 슬라이스 치즈 슬라이스 햄 계란 우유 마요네즈 머스타드소스 버터 빵가루 식용유 소금 
감자구이,굽기, 감자 고구마 소세지 로즈마리 허브솔트 파마산치즈
흑임자빵,굽기, 강력분 통밀가루 물미지근한 것 설탕 소금 드라이이스트 흑임자 
단호박스콘,굽기, 박력분 버터 단호박 설탕 베이킹파우더 소금 두유 
치킨가라아게덮밥,굽기, 밥 닭고기 깻잎 가라아게파우더 김가루
코다리양념구이,굽기, 코다리 간장 물엿 매실액기스 마늘 생강즙 깨소금 파 청양고추 들기름 고추가루 
크림치즈파운드케이크,굽기, 버터 크림치즈 슈가파우더 계란 레몬즙 박력분 베이킹파우더 
연어프리타타,굽기, 연어캔 달걀 브로콜리 슬라이스치즈 올리브유 칠리파우더 소금 
모카호밀쌀모닝빵,굽기, 강력쌀가루 호밀가루 이스트 소금 설탕 달걀 찬우유 버터 커피가루 물 
가지그라탕,굽기, 가지 큰 것 양파 버섯 피망 베이컨 시판 스파게티 소스 피자치즈 올리브유 허브소금 
식빵스틱,굽기, 찐 감자 설탕 소금 파슬리 식빵 빵가루 치즈 계란
노오븐떠먹는피자,굽기, 식빵 햄 양파 황파프리카 적파프리카 브로콜리 새송이버섯 토마토소스 모짜렐라치즈
안심양념구이,굽기, 한우안심 부추 양파 소고기 배즙 양파즙 청주 간장 설탕 다진파 마늘 소금 후추 참기름 통깨 부추 참기름 통깨 소금 
웨지감자,굽기, 감자 올리브유 허브
비트초콜릿케이크,굽기, 비트 중력분 설탕 코코아파우더 베이킹소다 소금 달걀 물 오일 바닐라액 
북어손질,굽기, 북어
미니호두파이,굽기, 우리밀반죽 달걀 무슈구슈 녹인버터 바닐라오일 호두분태 시나몬가루
초코생크림케이크,굽기,초코제누아즈 달걀 비정제황설탕 우리밀 중력분 무가당코코아가루 베이킹소다 버터 럼 아이싱 동물성 생크림 비정제황설탕 블루베리 나뭇잎초콜릿 작은 나뭇잎 다크 초콜릿 밀크 초콜릿 시럽 비정제 황설탕 물 
호밀견과류쿠키,굽기, 달걀 베이킹파우더 박력분 호밀가루 아몬드가루 단호박분말 오트밀 초코칩 아몬드 버터 소금 설탕 
떠먹는감자피자,굽기, 찐감자 파프리카 양파 올리브 햄 피자치즈 케찹
크렌베리당근케익,굽기, 박력분 아몬드가루 베이킹파우더 베이킹소다 시나몬가루 호두 크런베리 당근 정도 황설탕 카놀라유 소금 
귀리케이크,굽기, 달걀 박력분 귀리미숫가루 오일 우유 설탕 
호밀쿠키,굽기, 박력분 호밀 달걀 건무화과 넛츠류 피칸캐슈넛아몬드호박씨해바라기씨 등 시나몬가루 버터 흰설탕 황설탕 바닐라익스트랙 베이킹소다 소금 
마들렌,굽기, 달걀 비정제황설탕 모과엑기스 바닐라익스트렉트 우리밀중력분 베이킹파우더 버터 크랜베리 럼주 
밤타르트,굽기, 박력분 아몬드가루 버터 슈가파우더 달걀노른자 흰자 소금 바닐라에센스 아몬드크림 버터 아몬드가루 설탕 달걀 럼주 군밤 통밤 살구잼광택제 
새우버거,굽기, 새우살 계란 밀가루 빵가루 양파 모닝빵 양상추 양파 토마토 치커리 빵가루 밀가루 와인 소금 후추 
오트밀초코쿠키,굽기, 박력분 오트밀 아몬드가루 무슈구슈 달걀 베이킹파우더 포도씨유 청크초콜릿 버터 소금 
치즈두부스테이크,굽기, 부침용 두부 작은 파프리카 부추 닭가슴살 통조림 치즈 달걀노른자 옥수수전분 빵가루 포도씨유 애호박 파프리카 
검은깨식빵,굽기, 강력분 무염버터 인스턴트드라이이스트 설탕 소금 물 우유 검은깨 컵 통깨 컵 덧밀가루 
당근케이크,굽기, 포도씨유 달걀 비정제 황설탕 갈은 당근 우리밀 밀가루중력분 베이킹파우더 소금 계핏가루 호두 크림치즈 토핑 크림치즈 슈가파우더 레몬즙 
초코칩쿠키,굽기, 박력분 코코아가루 버터 설탕 베이킹파우더 달걀 바닐라오일 초코칩 
땅콩버터머핀,굽기, 땅콩버터 설탕 달걀 중력분 베이킹소다 작은술 소금 우유 
감자그라탕,굽기, 감자 브로콜리 모짜렐라치즈 파슬리가루 유기농치즈 올리브유 다진양파 밀가루 우유 소금 흰후춧가루 생크림 닭육수
햄버거,굽기, 잡곡빵 양파 피망 토마토슬라이스 슬라이스치즈 어린잎채소 다진소고기 다진돼지고기 다진양파 다진당근 식용유 발사믹소스 마요네즈 홀그레인머스타드 빵가루 다진파 다진마늘 달걀 간장 소금 후춧가루 
토스트,굽기, 식빵 양파 맛살 당근 햄 계란 치즈 감자채 파슬리가루 케찹 마요네즈 버터 
초코타르트,굽기, 무염버터 슈거파우더 달걀 바닐라에센스 박력분 베이킹파우더 초코스프레드 청도포 각종건과일
메이플쿠키,굽기, 밀가루박력분 아몬드 가루 베이킹파우더 쿠키 반죽 버터 메이플 시럽 소금 바닐라오일 토핑 우유 자일로스 설탕
베이컨가지말이,굽기, 베이컨 가지
단팥빵,굽기, 단과자알생지 호두분태 화이트초콜릿 팥앙금 
치즈감자만두그라탕,굽기, 만두 찐감자 올리브오일 치즈 설탕 소금 버터
쌈,굽기, 라이스페이퍼 잡채 기름 칠리소스 연겨자소스
고등어함박스테이크,굽기, 고등어 청고추 홍고추 생강술 식용유 소금 다진마늘 생강술 감자전분 후추
미니식빵,굽기, 유기농강력분 유기농우유 드라이이스트 발효버터 비정제유기농설탕 소금 
당근브레드,굽기, 중력분 우리통밀가루 당근채 플레인요구르트 우유 베이킹소다 소금 호두 
식빵핫도그,굽기, 식빵 후랑크소세지 깻잎 슬라이스치즈 달걀 빵가루 파슬리가루 식용유 케찹 머스터드소스 
시금치귤소보로식빵,굽기, 강력분 시금치귤즙 설탕 소금 인스턴드라이이스트 버터 소보로 
마블크림치즈파운드,굽기, 버터 크림치즈 비정제황설탕 소금 달걀 레몬엑스트렉 플레인요구르트 우리밀중력분 베이킹파우더 우리밀중력분 블루베리파우더 베이킹파우더 
식빵치즈스틱,굽기, 식빵 스트링치즈 모짜렐라치즈 계란물 빵가루 파슬리가루 
더덕고추장구이,굽기, 건더덕 다진마늘 맛술 간장 고추장 올리고당 굴소스 
닭날개구이,굽기, 닭날개 우유 허브맛솔트 
단호박쿠키,굽기, 삶은단호박 쌀가루박력분 단호박가루 노른자 단호박 껍질 슈가파우더 버터 소금 베이킹파우더 
피자돈까스,굽기, 냉동돈가스 피자치즈 빨강파프리카 노랑파프리카 양파 느타리버섯
크렌베리아몬드샤브레,굽기, 박력분 아몬드가루 달걀노른자 슬라이스아몬드 크린베리 자일로스설탕 버터 바닐라오일 토핑용설탕 달걀흰자 
초코칩쿠키,굽기, 박력분 코코아가루 계란 베이킹파우더 초코칩 버터 설탕 소금 
크림치즈파니니,굽기, 식빵 양파 베이컨 슬라이스피자치즈 슬라이스체다치즈 후추
아이싱쿠키,굽기, 우리밀반죽 초코반죽 아이싱 슈가파우더 달걀흰자 레몬즙 색소
목살스테이크,굽기, 돼지고기목살 어린잎 달걀 슬라이스치즈 아몬드슬라이스 허브솔트 레드와인 시판스테이크소스 핫소스 파슬리가루 물 
와플,굽기, 박력분 중력분 베이킹파우더 달걀 우유 포도씨유 설탕 소금 
초코빵,굽기, 강력분 무가당코코아가루 인스턴트드라이이스트 소금 설탕 우유 버터 겉면에바를우유 
초코머핀,굽기, 박력분 달걀 베이킹파우더 우유 초코칩 초코펜 아이싱박쥐쿠키 버터 설탕 소금 
노오븐브라우니,굽기, 코코아가루 버터 밀가루 달걀 설탕 베이킹파우더 시나몬가루 초코칩 오레오쿠키 
호두파이,굽기, 박력분 노른자 물 반죽 버터 소금 필링 호두 잘게부순것 흑설탕 소금 계피가루 계란 흰자 계란 물엿 
소갈비살구이,굽기, 소갈비살 간장 키위 사과 다진마늘 매실청 참기름 된장 후추
머핀,굽기, 계란 박력분 아몬드파우더 베이킹파우더 미쯔 호두 우유 설탕 버터 소금 
머랭쿠키,굽기, 계란흰자 설탕 초코펜
고추참치그라탕,굽기, 고추참치 파프리카 단호박 양파 카놀라유 만두피 시판크림스프 피자치즈 파슬리가루 후춧가루 
웨지감자,굽기, 감자 파슬리가루 바질가루 허브솔트 파르메산치즈가루 올리브오일 
마늘또띠아칩,굽기, 또띠아 버터 다진마늘 마요네즈 연유 치즈가루 파슬리가루 
